incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio
194739,2,0,
194753,8,0,
194761,2,0,
194775,2,0,
194787,3,0,
194794,2,0,
194808,2,0,
194809,1,0,
194813,1,0,
194818,12,0,
194821,6,0,
194826,1,0,
194835,1,0,
194841,4,0,
194850,1,0,
194856,4,0,
194870,1,0,
194873,2,0,
194879,2,0,
194880,2,0,
194887,2,0,
194890,2,0,
194891,2,0,
194897,4,0,
194922,4,0,
194933,4,0,
194934,2,0,
194943,2,0,
194946,2,0,
194957,1,0,
194961,2,0,
194963,2,0,
194967,2,0,
194974,4,0,
194982,2,0,
194985,1,0,
194988,8,0,
194989,2,0,
194997,12,0,
195000,5,0,
195007,1,0,
195012,2,0,
195021,2,0,
195025,2,0,
195037,4,0,
195039,2,0,
195040,2,0,
195045,2,0,
195047,2,0,
195060,2,0,
195063,8,0,
195064,2,0,
195069,2,0,
195083,2,0,
195084,1,0,
195092,1,0,
195101,2,0,
195111,1,0,
195114,2,0,
195124,2,0,
195132,8,0,
195151,4,0,
195152,2,0,
195153,2,0,
195163,4,0,
195177,2,0,
195180,2,0,
195192,4,0,
195199,2,0,
195204,4,0,
195212,2,0,
195232,2,0,
195235,1,0,
195260,2,0,
195262,2,0,
195263,1,0,
195265,1,0,
195266,2,0,
195269,2,0,
195270,2,0,
195275,2,0,
195281,2,0,
195288,2,0,
195289,2,0,
195293,4,0,
195294,4,0,
195310,1,0,
195311,4,0,
195318,4,0,
195327,2,0,
195329,1,0,
195342,3,0,
195356,2,0,
195360,1,0,
195366,1,0,
195375,4,0,
195378,1,0,
195380,8,0,
195381,4,0,
195383,12,0,
195385,12,0,
195387,4,0,
195390,4,0,
195392,4,0,
195399,4,0,
195414,2,0,
195424,4,0,
195442,4,0,
195452,2,0,
195467,2,0,
195474,2,0,
195476,8,0,
195491,2,0,
195493,14,0,
195504,1,0,
195518,3,0,
195528,2,0,
195536,2,0,
195538,2,0,
195542,2,0,
195544,2,0,
195550,4,0,
195557,6,0,
195561,2,0,
195568,6,0,
195579,2,0,
195601,2,0,
195602,4,0,
195607,2,0,
195611,2,0,
195620,2,0,
195629,2,0,
195637,2,0,
195643,2,0,
195654,2,0,
195656,2,0,
195661,2,0,
195662,2,0,
195673,1,0,
195675,2,0,
195677,1,0,
195681,4,0,
195687,2,0,
195693,2,0,
195694,2,0,
195695,6,0,
195696,3,0,
195698,12,0,
195700,1,0,
195709,4,0,
195713,2,0,
195727,1,0,
195732,2,0,
195734,2,0,
195735,2,0,
195739,10,0,
195741,2,0,
195749,2,0,
195751,2,0,
195752,2,0,
195755,1,0,
195756,2,0,
195773,1,0,
195776,2,0,
195784,2,0,
195786,2,0,
195787,1,0,
195795,2,0,
195796,1,0,
195797,2,0,
195807,2,0,
195812,2,0,
195818,2,0,
195821,2,0,
195830,2,0,
195831,2,0,
195838,1,0,
195839,1,0,
195845,2,0,
195848,2,0,
195857,2,0,
195862,6,0,
195864,1,0,
195865,4,0,
195872,1,0,
195877,3,0,
195878,2,0,
195887,2,0,
195898,2,0,
195900,2,0,
195905,2,0,
195910,2,0,
195914,2,0,
195931,2,0,
195936,1,0,
195941,2,0,
195944,2,0,
195951,2,0,
195962,1,0,
195969,2,0,
195980,3,0,
195983,4,0,
195988,1,0,
195989,2,0,
195990,2,0,
195992,4,0,
195994,6,0,
196010,2,0,
196013,2,0,
196015,2,0,
196017,4,0,
196025,2,0,
196033,2,0,
196040,1,0,
196055,2,0,
196058,2,0,
196073,2,0,
196074,2,0,
196089,1,0,
196098,1,0,
196100,2,0,
196102,1,0,
196105,4,0,
196110,2,0,
196113,2,0,
196116,1,0,
196119,2,0,
196121,2,0,
196122,2,0,
196132,3,0,
196144,2,0,
196149,1,0,
196154,4,0,
196155,2,0,
196160,2,0,
196166,2,0,
196169,6,0,
196172,1,0,
196174,4,0,
196175,2,0,
196181,4,0,
196190,4,0,
196200,2,0,
196211,2,0,
196214,2,0,
196253,2,0,
196258,1,0,
196260,12,0,
196297,2,0,
196302,3,0,
196311,2,0,
196321,2,0,
196328,2,0,
196329,2,0,
196332,2,0,
196343,6,0,
196348,3,0,
196365,3,0,
196369,3,0,
196377,1,0,
196378,8,0,
196381,14,0,
196392,2,0,
196404,2,0,
196409,2,0,
196413,2,0,
196414,4,0,
196415,2,0,
196416,2,0,
196417,6,0,
196418,2,0,
196421,2,0,
196433,2,0,
196436,2,0,
196438,4,0,
196447,1,0,
196452,1,0,
196454,2,0,
196455,2,0,
196462,1,0,
196464,1,0,
196469,2,0,
196474,2,0,
196475,2,0,
196482,2,0,
196492,1,0,
196497,3,0,
196508,2,0,
196517,4,0,
196522,8,0,
196529,6,0,
196533,4,0,
196536,2,0,
196539,2,0,
196548,1,0,
196549,2,0,
196552,4,0,
196558,2,0,
196560,2,0,
196567,2,0,
196578,2,0,
196588,1,0,
196593,2,0,
196595,1,0,
196606,7,0,
196625,6,0,
196628,2,0,
196629,2,0,
196631,2,0,
196644,2,0,
196658,2,0,
196660,4,0,
196662,2,0,
196666,1,0,
196670,4,0,
196682,2,0,
196685,2,0,
196686,1,0,
196689,1,0,
196694,6,0,
196696,4,0,
196699,2,0,
196707,2,0,
196713,2,0,
196714,2,0,
196721,2,0,
196731,2,0,
196732,1,0,
196734,2,0,
196739,2,0,
196746,2,0,
196748,2,0,
196751,1,0,
196753,2,0,
196759,1,0,
196760,2,0,
196763,2,0,
196768,6,0,
196770,6,0,
196771,2,0,
196776,1,0,
196777,2,0,
196783,2,0,
196792,1,0,
196800,2,0,
196813,6,0,
196822,3,0,
196829,2,0,
196842,6,0,
196862,2,0,
196879,6,0,
196894,2,0,
196899,1,0,
196901,1,0,
196903,2,0,
196906,2,0,
196907,2,0,
196912,6,0,
196920,8,0,
196929,2,0,
196931,2,0,
196946,2,0,
196947,3,0,
196955,2,0,
196956,2,0,
196959,2,0,
196977,2,0,
196994,2,0,
197005,2,0,
197007,4,0,
197019,4,0,
197027,1,0,
197033,2,0,
197039,2,0,
197041,4,0,
197045,1,0,
197047,2,0,
197049,3,0,
197054,2,0,
197057,2,0,
197058,2,0,
197062,6,0,
197068,2,0,
197076,4,0,
197082,1,0,
197094,2,0,
197104,1,0,
197107,2,0,
197110,2,0,
197116,1,0,
197118,2,0,
197120,1,0,
197127,4,0,
197135,6,0,
197142,1,0,
197147,2,0,
197152,2,0,
197163,2,0,
197167,2,0,
197171,2,0,
197172,2,0,
197185,6,0,
197191,4,0,
197197,3,0,
197198,2,0,
197201,2,0,
197203,1,0,
197212,5,0,
197224,2,0,
197225,2,0,
197245,3,0,
197260,2,0,
197273,2,0,
197275,2,0,
197278,1,0,
197280,6,0,
197288,2,0,
197289,2,0,
197295,12,0,
197300,2,0,
197329,2,0,
197330,8,0,
197342,2,0,
197354,4,0,
197361,4,0,
197362,2,0,
197372,3,0,
197377,5,0,
197382,2,0,
197383,2,0,
197391,2,0,
197392,4,0,
197393,2,0,
197394,4,0,
197409,1,0,
197410,2,0,
197420,4,0,
197424,2,0,
197426,2,0,
197427,2,0,
197431,1,0,
197434,4,0,
197442,1,0,
197443,2,0,
197449,2,0,
197451,4,0,
197453,4,0,
197456,1,0,
197458,4,0,
197464,1,0,
197473,1,0,
197479,2,0,
197511,4,0,
197532,4,0,
197538,3,0,
197565,2,0,
197573,2,0,
197579,2,0,
197580,2,0,
197593,1,0,
197623,4,0,
197626,3,0,
197632,4,0,
197638,4,0,
197641,1,0,
197661,1,0,
197669,6,0,
197688,1,0,
197695,2,0,
197699,2,0,
197701,2,0,
197706,2,0,
197709,1,0,
197710,4,0,
197715,1,0,
197720,2,0,
197730,2,0,
197739,4,0,
197740,2,0,
197741,2,0,
197746,2,0,
197760,3,0,
197761,2,0,
197765,2,0,
197772,4,0,
197779,4,0,
197781,2,0,
197782,1,0,
197792,3,0,
197797,2,0,
197812,2,0,
197813,2,0,
197817,1,0,
197818,2,0,
197820,2,0,
197824,2,0,
197828,8,0,
197834,4,0,
197842,2,0,
197861,2,0,
197862,2,0,
197863,2,0,
197866,2,0,
197867,4,0,
197875,4,0,
197891,2,0,
197899,2,0,
197911,2,0,
197916,3,0,
197921,12,0,
197924,1,0,
197932,4,0,
197933,2,0,
197937,2,0,
197945,3,0,
197952,2,0,
197958,2,0,
197982,2,0,
197985,1,0,
197998,6,0,
198002,1,0,
198006,6,0,
198010,2,0,
198048,1,0,
198051,1,0,
198060,4,0,
198086,4,0,
198104,1,0,
198125,12,0,
198129,2,0,
198130,2,0,
198156,2,0,
198165,2,0,
198166,2,0,
198180,1,0,
198181,2,0,
198182,4,0,
198187,2,0,
198190,2,0,
198207,4,0,
198211,2,0,
198214,2,0,
198219,2,0,
198225,2,0,
198240,2,0,
198243,2,0,
198247,2,0,
198248,2,0,
198249,4,0,
198250,2,0,
198254,4,0,
198256,6,0,
198259,1,0,
198263,2,0,
198285,2,0,
198295,2,0,
198298,4,0,
198322,2,0,
198333,6,0,
198336,2,0,
198338,1,0,
198341,2,0,
198362,2,0,
198364,2,0,
198373,2,0,
198379,2,0,
198381,6,0,
198389,2,0,
198408,2,0,
198410,1,0,
198429,1,0,
198431,3,0,
198442,2,0,
198447,2,0,
198449,2,0,
198464,2,0,
198465,1,0,
198466,6,0,
198469,2,0,
198489,2,0,
198497,4,0,
198504,2,0,
198506,2,0,
198518,8,0,
198520,2,0,
198523,2,0,
198534,2,0,
198540,3,0,
198542,2,0,
198547,2,0,
198549,4,0,
198554,1,0,
198555,8,0,
198565,1,0,
198572,2,0,
198578,2,0,
198590,2,0,
198593,1,0,
198595,4,0,
198603,2,0,
198609,8,0,
198621,2,0,
198627,4,0,
198646,4,0,
198648,6,0,
198655,2,0,
198661,2,0,
198662,2,0,
198671,1,0,
198679,2,0,
198684,2,0,
198688,2,0,
198690,2,0,
198694,2,0,
198699,2,0,
198707,2,0,
198709,6,0,
198714,1,0,
198723,2,0,
198724,2,0,
198739,4,0,
198743,2,0,
198747,1,0,
198756,4,0,
198762,2,0,
198771,1,0,
198777,1,0,
198784,1,0,
198807,2,0,
198811,2,0,
198816,4,0,
198817,2,0,
198821,4,0,
198822,2,0,
198826,2,0,
198829,1,0,
198832,1,0,
198854,2,0,
198855,1,0,
198866,2,0,
198873,2,0,
198875,4,0,
198892,1,0,
198894,1,0,
198902,2,0,
198905,6,0,
198906,3,0,
198917,1,0,
198926,2,0,
198930,3,0,
198932,2,0,
198934,2,0,
198949,2,0,
198953,2,0,
198954,2,0,
198957,6,0,
198970,2,0,
198977,4,0,
198991,4,0,
199000,1,0,
199001,2,0,
199004,2,0,
199018,2,0,
199022,2,0,
199032,4,0,
199035,2,0,
199042,4,0,
199047,1,0,
199048,2,0,
199051,2,0,
199066,2,0,
199070,4,0,
199073,4,0,
199078,1,0,
199083,10,0,
199089,4,0,
199097,1,0,
199101,2,0,
199104,2,0,
199106,2,0,
199107,2,0,
199111,4,0,
199112,2,0,
199116,2,0,
199117,2,0,
199122,5,0,
199124,2,0,
199128,4,0,
199131,2,0,
199135,1,0,
199140,6,0,
199144,14,0,
199152,2,0,
199155,2,0,
199161,2,0,
199164,8,0,
199173,2,0,
199178,1,0,
199202,1,0,
199221,2,0,
199228,4,0,
199229,3,0,
199230,2,0,
199237,2,0,
199244,2,0,
199248,2,0,
199279,7,0,
199284,2,0,
199292,6,0,
199298,4,0,
199299,2,0,
199304,4,0,
199307,2,0,
199319,2,0,
199329,2,0,
199334,2,0,
199337,3,0,
199342,1,0,
199349,4,0,
199356,3,0,
199361,2,0,
199365,1,0,
199369,1,0,
199374,2,0,
199375,1,0,
199377,2,0,
199401,2,0,
199405,2,0,
199407,2,0,
199411,2,0,
199414,2,0,
199415,2,0,
199419,10,0,
199421,1,0,
199423,2,0,
199427,2,0,
199430,2,0,
199432,2,0,
199433,2,0,
199457,2,0,
199477,1,0,
199479,2,0,
199487,1,0,
199488,2,0,
199490,6,0,
199503,2,0,
199528,4,0,
199531,1,0,
199533,2,0,
199539,2,0,
199558,2,0,
199562,2,0,
199566,6,0,
199570,2,0,
199571,2,0,
199574,12,0,
199577,2,0,
199578,2,0,
199584,2,0,
199585,2,0,
199589,2,0,
199594,1,0,
199596,2,0,
199598,6,0,
199610,4,0,
199616,2,0,
199618,2,0,
199619,2,0,
199625,2,0,
199629,1,0,
199630,1,0,
199636,2,0,
199647,1,0,
199650,2,0,
199654,2,0,
199655,2,0,
199656,2,0,
199661,2,0,
199664,2,0,
199673,2,0,
199677,2,0,
199684,2,0,
199695,2,0,
199696,1,0,
199698,2,0,
199703,6,0,
199706,2,0,
199718,1,0,
199724,2,0,
199738,8,0,
199754,2,0,
199756,2,0,
199762,1,0,
199783,4,0,
199788,2,0,
199795,1,0,
199801,2,0,
199804,1,0,
199805,2,0,
199808,2,0,
199810,4,0,
199817,1,0,
199818,1,0,
199820,4,0,
199822,2,0,
199823,2,0,
199837,1,0,
199840,1,0,
199844,2,0,
199845,1,0,
199848,2,0,
199851,6,0,
199859,2,0,
199862,2,0,
199865,1,0,
199880,4,0,
199889,8,0,
199904,2,0,
199928,2,0,
199930,2,0,
199931,6,0,
199932,2,0,
199933,4,0,
199939,4,0,
199940,2,0,
199942,12,0,
199947,4,0,
199948,1,0,
199949,2,0,
199950,4,0,
199953,4,0,
199956,4,0,
199983,2,0,
199986,2,0,
199989,2,0,
199991,2,0,
199994,1,0,
199998,2,0,
200012,2,0,
200016,3,0,
200022,2,0,
200025,2,0,
200031,2,0,
200034,2,0,
200044,2,0,
200048,8,0,
200049,2,0,
200053,6,0,
200057,2,0,
200076,2,0,
200084,2,0,
200088,2,0,
200098,2,0,
200104,2,0,
200116,4,0,
200123,4,0,
200127,1,0,
200141,2,0,
200143,2,0,
200147,1,0,
200155,8,0,
200163,2,0,
200165,2,0,
200169,4,0,
200173,2,0,
200175,2,0,
200178,2,0,
200183,2,0,
200185,2,0,
200187,2,0,
200198,2,0,
200207,2,0,
200216,2,0,
200241,2,0,
200246,6,0,
200253,2,0,
200262,1,0,
200273,12,0,
200278,4,0,
200285,2,0,
200287,2,0,
200289,2,0,
200296,2,0,
200298,4,0,
200302,4,0,
200307,2,0,
200310,4,0,
200314,1,0,
200321,2,0,
200326,2,0,
200327,2,0,
200332,6,0,
200351,4,0,
200355,2,0,
200356,2,0,
200366,4,0,
200383,6,0,
200421,6,0,
200423,6,0,
200426,2,0,
200447,2,0,
200457,2,0,
200458,2,0,
200460,2,0,
200462,2,0,
200471,2,0,
200475,2,0,
200478,1,0,
200489,4,0,
200497,2,0,
200499,1,0,
200506,2,0,
200507,2,0,
200508,2,0,
200521,4,0,
200528,2,0,
200554,2,0,
200556,2,0,
200561,2,0,
200562,8,0,
200582,1,0,
200589,1,0,
200607,2,0,
200629,4,0,
200642,3,0,
200644,4,0,
200658,2,0,
200660,4,0,
200670,3,0,
200671,2,0,
200678,2,0,
200687,1,0,
200689,4,0,
200701,2,0,
200703,2,0,
200704,2,0,
200727,2,0,
200738,4,0,
200744,4,0,
200748,4,0,
200754,2,0,
200756,2,0,
200757,1,0,
200759,2,0,
200768,2,0,
200771,2,0,
200778,6,0,
200779,2,0,
200804,4,0,
200818,4,0,
200821,2,0,
200828,2,0,
200831,4,0,
200838,2,0,
200839,2,0,
200843,2,0,
200844,2,0,
200846,1,0,
200853,1,0,
200854,2,0,
200855,1,0,
200856,4,0,
200860,2,0,
200866,2,0,
200871,2,0,
200873,2,0,
200877,2,0,
200879,2,0,
200881,1,0,
200884,2,0,
200886,4,0,
200892,2,0,
200896,2,0,
200897,2,0,
200910,2,0,
200911,2,0,
200916,2,0,
200917,2,0,
200932,2,0,
200933,4,0,
200936,2,0,
200937,2,0,
200944,2,0,
200947,2,0,
200953,2,0,
200956,1,0,
200961,1,0,
200965,3,0,
200975,2,0,
200986,2,0,
200991,1,0,
200993,2,0,
200999,2,0,
201007,4,0,
201016,4,0,
201021,1,0,
201038,1,0,
201039,2,0,
201041,2,0,
201048,1,0,
201052,2,0,
201056,2,0,
201060,4,0,
201065,1,0,
201068,2,0,
201069,2,0,
201070,1,0,
201077,2,0,
201101,1,0,
201106,4,0,
201110,1,0,
201114,2,0,
201115,2,0,
201122,1,0,
201123,1,0,
201126,2,0,
201127,2,0,
201149,2,0,
201160,1,0,
201170,2,0,
201173,9,0,
201186,2,0,
201193,1,0,
201202,2,0,
201203,2,0,
201204,2,0,
201205,2,0,
201207,4,0,
201212,6,0,
201219,1,0,
201227,4,0,
201232,2,0,
201240,2,0,
201241,1,0,
201245,4,0,
201247,2,0,
201257,1,0,
201263,2,0,
201264,2,0,
201272,2,0,
201278,4,0,
201280,2,0,
201282,2,0,
201292,2,0,
201299,2,0,
201317,2,0,
201326,1,0,
201332,2,0,
201333,2,0,
201334,4,0,
201339,6,0,
201351,2,0,
201362,2,0,
201364,2,0,
201367,1,0,
201372,2,0,
201379,2,0,
201391,2,0,
201392,2,0,
201399,4,0,
201401,2,0,
201404,2,0,
201406,8,0,
201407,4,0,
201409,2,0,
201411,6,0,
201418,4,0,
201424,1,0,
201430,1,0,
201438,2,0,
201442,2,0,
201445,4,0,
201447,3,0,
201450,2,0,
201452,2,0,
201465,1,0,
201468,2,0,
201470,4,0,
201478,4,0,
201479,2,0,
201482,1,0,
201485,2,0,
201486,2,0,
201488,2,0,
201501,4,0,
201504,1,0,
201515,2,0,
201523,2,0,
201524,10,0,
201525,2,0,
201527,14,0,
201537,2,0,
201540,3,0,
201544,2,0,
201550,1,0,
201555,4,0,
201563,1,0,
201565,1,0,
201567,1,0,
201568,4,0,
201570,2,0,
201601,6,0,
201612,4,0,
201635,4,0,
201636,2,0,
201642,2,0,
201664,2,0,
201672,2,0,
201686,1,0,
201687,2,0,
201689,6,0,
201697,3,0,
201708,2,0,
201713,2,0,
201731,2,0,
201735,2,0,
201739,1,0,
201743,4,0,
201746,4,0,
201747,2,0,
201757,4,0,
201760,4,0,
201766,6,0,
201778,2,0,
201786,2,0,
201787,2,0,
201807,1,0,
201808,2,0,
201811,6,0,
201819,2,0,
201827,2,0,
201845,2,0,
201846,2,0,
201855,1,0,
201866,4,0,
201870,1,0,
201871,2,0,
201878,6,0,
201882,2,0,
201887,2,0,
201888,1,0,
201892,4,0,
201899,1,0,
201904,2,0,
201905,2,0,
201917,4,0,
201932,2,0,
201934,1,0,
201946,8,0,
201948,10,0,
201951,2,0,
201953,4,0,
201956,4,0,
201958,4,0,
201964,1,0,
201966,4,0,
201978,2,0,
201998,2,0,
202007,1,0,
202008,3,0,
202010,2,0,
202011,6,0,
202013,2,0,
202017,2,0,
202032,2,0,
202039,2,0,
202040,2,0,
202041,2,0,
202043,2,0,
202067,2,0,
202076,2,0,
202079,4,0,
202098,12,0,
202105,2,0,
202106,2,0,
202110,2,0,
202114,2,0,
202116,2,0,
202120,2,0,
202137,4,0,
202148,2,0,
202156,4,0,
202168,2,0,
202170,1,0,
202175,4,0,
202176,2,0,
202179,2,0,
202180,2,0,
202185,1,0,
202193,2,0,
202212,1,0,
202218,2,0,
202222,2,0,
202223,2,0,
202224,2,0,
202227,4,0,
202228,2,0,
202252,1,0,
202264,3,0,
202270,4,0,
202272,2,0,
202273,4,0,
202281,6,0,
202289,1,0,
202295,1,0,
202297,2,0,
202298,4,0,
202299,2,0,
202305,9,0,
202306,4,0,
202307,1,0,
202310,1,0,
202316,2,0,
202321,2,0,
202323,4,0,
202329,2,0,
202335,6,0,
202356,4,0,
202366,1,0,
202375,2,0,
202381,2,0,
202388,2,0,
202391,2,0,
202392,2,0,
202394,2,0,
202402,2,0,
202403,1,0,
202405,4,0,
202413,2,0,
202421,2,0,
202422,1,0,
202423,1,0,
202438,2,0,
202440,1,0,
202444,2,0,
202445,2,0,
202452,4,0,
202459,1,0,
202461,2,0,
202463,2,0,
202467,2,0,
202471,2,0,
202472,2,0,
202488,2,0,
202491,6,0,
202493,2,0,
202495,1,0,
202505,2,0,
202509,4,0,
202515,1,0,
202525,2,0,
202527,1,0,
202528,2,0,
202531,2,0,
202539,2,0,
202548,2,0,
202552,1,0,
202556,2,0,
202559,2,0,
202568,2,0,
202570,2,0,
202574,2,0,
202575,1,0,
202608,1,0,
202611,2,0,
202612,2,0,
202629,6,0,
202636,2,0,
202637,4,0,
202640,5,0,
202648,2,0,
202649,4,0,
202656,8,0,
202666,1,0,
202668,2,0,
202691,2,0,
202692,1,0,
202693,2,0,
202695,2,0,
202701,6,0,
202712,1,0,
202716,2,0,
202729,2,0,
202734,8,0,
202752,1,0,
202753,2,0,
202761,2,0,
202773,2,0,
202776,2,0,
202778,6,0,
202786,1,0,
202791,2,0,
202796,2,0,
202797,2,0,
202802,2,0,
202803,4,0,
202806,2,0,
202818,2,0,
202825,4,0,
202840,2,0,
202843,1,0,
202860,2,0,
202865,2,0,
202866,4,0,
202868,1,0,
202869,2,0,
202890,1,0,
202893,4,0,
202894,8,0,
202904,2,0,
202917,2,0,
202921,2,0,
202935,6,0,
202938,1,0,
202944,4,0,
202948,1,0,
202958,4,0,
202965,2,0,
202974,4,0,
202977,1,0,
202983,3,0,
202992,4,0,
202997,2,0,
203005,4,0,
203021,2,0,
203033,2,0,
203035,2,0,
203036,1,0,
203038,2,0,
203039,1,0,
203041,4,0,
203054,2,0,
203059,2,0,
203076,4,0,
203089,2,0,
203090,2,0,
203102,4,0,
203119,2,0,
203121,4,0,
203129,1,0,
203136,2,0,
203142,4,0,
203145,2,0,
203146,2,0,
203161,8,0,
203171,4,0,
203174,2,0,
203175,2,0,
203186,1,0,
203191,4,0,
203194,2,0,
203202,1,0,
203211,4,0,
203213,2,0,
203217,2,0,
203218,1,0,
203219,2,0,
203236,2,0,
203247,5,0,
203248,2,0,
203249,2,0,
203251,2,0,
203254,2,0,
203262,1,0,
203267,6,0,
203269,2,0,
203272,2,0,
203274,4,0,
203278,2,0,
203284,4,0,
203286,2,0,
203298,2,0,
203309,2,0,
203313,2,0,
203314,1,0,
203319,2,0,
203329,2,0,
203335,2,0,
203339,2,0,
203342,2,0,
203350,1,0,
203356,2,0,
203359,1,0,
203361,2,0,
203364,3,0,
203365,2,0,
203396,3,0,
203397,2,0,
203399,2,0,
203400,4,0,
203426,4,0,
203438,2,0,
203455,4,0,
203472,2,0,
203476,1,0,
203481,2,0,
203484,4,0,
203489,2,0,
203491,2,0,
203506,10,0,
203509,2,0,
203512,2,0,
203515,2,0,
203522,8,0,
203528,1,0,
203532,4,0,
203537,2,0,
203539,2,0,
203542,2,0,
203543,2,0,
203548,2,0,
203553,2,0,
203571,4,0,
203573,2,0,
203578,2,0,
203586,2,0,
203592,1,0,
203605,2,0,
203609,2,0,
203615,1,0,
203625,1,0,
203626,2,0,
203630,1,0,
203632,2,0,
203637,1,0,
203643,2,0,
203645,1,0,
203647,2,0,
203648,1,0,
203656,2,0,
203666,2,0,
203670,6,0,
203696,2,0,
203714,2,0,
203719,2,0,
203724,2,0,
203725,4,0,
203727,2,0,
203738,4,0,
203739,6,0,
203742,2,0,
203754,2,0,
203761,2,0,
203764,4,0,
203768,2,0,
203776,1,0,
203790,3,0,
203791,2,0,
203798,2,0,
203800,2,0,
203803,2,0,
203811,1,0,
203815,1,0,
203824,1,0,
203830,2,0,
203834,2,0,
203838,2,0,
203842,2,0,
203845,2,0,
203848,1,0,
203849,1,0,
203856,6,0,
203863,2,0,
203864,2,0,
203868,1,0,
203879,3,0,
203888,2,0,
203894,2,0,
203906,2,0,
203908,2,0,
203909,6,0,
203937,2,0,
203941,1,0,
203950,2,0,
203951,2,0,
203954,2,0,
203961,6,0,
203970,2,0,
203972,4,0,
203978,1,0,
203983,1,0,
204011,2,0,
204016,2,0,
204024,2,0,
204035,2,0,
204036,2,0,
204054,2,0,
204058,4,0,
204082,2,0,
204098,2,0,
204100,2,0,
204101,2,0,
204104,2,0,
204124,2,0,
204126,2,0,
204135,2,0,
204136,4,0,
204158,1,0,
204159,1,0,
204164,4,0,
204184,1,0,
204198,4,0,
204203,2,0,
204207,2,0,
204216,4,0,
204224,4,0,
204225,2,0,
204229,2,0,
204238,2,0,
204240,2,0,
204241,1,0,
204247,2,0,
204257,2,0,
204259,4,0,
204260,4,0,
204263,2,0,
204266,2,0,
204273,6,0,
204285,3,0,
204289,1,0,
204298,2,0,
204310,1,0,
204319,2,0,
204333,2,0,
204336,6,0,
204361,2,0,
204363,4,0,
204365,2,0,
204373,1,0,
204378,2,0,
204417,6,0,
204420,1,0,
204428,6,0,
204443,2,0,
204452,4,0,
204460,4,0,
204469,2,0,
204475,2,0,
204481,2,0,
204485,2,0,
204497,2,0,
204501,2,0,
204503,2,0,
204505,2,0,
204513,2,0,
204519,3,0,
204520,2,0,
204523,2,0,
204525,2,0,
204527,2,0,
204539,2,0,
204543,3,0,
204544,2,0,
204553,6,0,
204555,1,0,
204562,2,0,
204592,1,0,
204593,1,0,
204598,6,0,
204603,2,0,
204609,4,0,
204629,2,0,
204632,1,0,
204645,2,0,
204666,4,0,
204669,3,0,
204672,2,0,
204686,2,0,
204694,2,0,
204701,2,0,
204713,2,0,
204714,1,0,
204718,2,0,
204742,4,0,
204747,2,0,
204749,1,0,
204751,2,0,
204755,2,0,
204756,6,0,
204761,4,0,
204780,1,0,
204785,4,0,
204788,1,0,
204790,2,0,
204792,4,0,
204793,2,0,
204801,2,0,
204823,6,0,
204824,6,0,
204834,12,0,
204836,4,0,
204840,1,0,
204841,2,0,
204842,2,0,
204844,2,0,
204854,2,0,
204861,1,0,
204869,2,0,
204883,1,0,
204897,2,0,
204902,2,0,
204903,2,0,
204904,4,0,
204906,2,0,
204915,2,0,
204916,2,0,
204929,2,0,
204933,2,0,
204942,4,0,
204950,2,0,
204966,1,0,
204974,2,0,
204978,1,0,
204992,1,0,
204998,3,0,
205002,2,0,
205021,6,0,
205036,2,0,
205052,1,0,
205055,2,0,
205073,4,0,
205099,2,0,
205113,3,0,
205116,2,0,
205126,1,0,
205127,6,0,
205131,1,0,
205133,2,0,
205135,1,0,
205137,2,0,
205147,2,0,
205156,2,0,
205171,2,0,
205177,1,0,
205186,2,0,
205220,1,0,
205239,2,0,
205255,4,0,
205258,3,0,
205262,2,0,
205263,2,0,
205269,2,0,
205274,2,0,
205278,2,0,
205284,1,0,
205292,2,0,
205308,1,0,
205315,4,0,
205318,6,0,
205321,2,0,
205331,2,0,
205332,2,0,
205337,3,0,
205344,3,0,
205354,4,0,
205367,3,0,
205381,2,0,
205399,2,0,
205411,6,0,
205415,2,0,
205418,1,0,
205423,2,0,
205425,2,0,
205427,2,0,
205430,1,0,
205433,4,0,
205445,6,0,
205454,2,0,
205461,2,0,
205466,2,0,
205472,3,0,
205473,2,0,
205474,6,0,
205480,2,0,
205493,1,0,
205503,2,0,
205505,2,0,
205509,1,0,
205513,4,0,
205516,2,0,
205534,2,0,
205550,1,0,
205559,1,0,
205564,4,0,
205566,6,0,
205570,2,0,
205571,4,0,
205573,14,0,
205577,1,0,
205623,2,0,
205627,1,0,
205636,2,0,
205643,1,0,
205646,2,0,
205658,1,0,
205659,1,0,
205671,6,0,
205675,2,0,
205687,4,0,
205689,2,0,
205690,2,0,
205694,2,0,
205697,1,0,
205709,4,0,
205715,2,0,
205716,2,0,
205718,12,0,
205723,2,0,
205739,1,0,
205741,2,0,
205742,2,0,
205749,4,0,
205751,3,0,
205760,2,0,
205773,2,0,
205780,1,0,
205786,2,0,
205793,3,0,
205803,2,0,
205812,2,0,
205819,2,0,
205845,6,0,
205855,2,0,
205870,4,0,
205888,2,0,
205890,2,0,
205907,2,0,
205920,2,0,
205923,2,0,
205929,2,0,
205938,2,0,
205950,4,0,
205954,2,0,
205957,4,0,
205978,6,0,
205983,2,0,
205984,2,0,
205985,4,0,
205989,2,0,
205994,4,0,
206010,2,0,
206011,1,0,
206020,2,0,
206021,8,0,
206022,2,0,
