incident_id,tcg_stolen_gun,tcg_not_stolen_gun,tcg_ratio,IsRatioCalculated
217709,2,2,1,1
217714,2,2,1,1
217719,4,0,,0
217725,2,0,,0
217728,4,3,1.3,1
217730,2,0,,0
217731,4,0,,0
217732,2,0,,0
217736,4,0,,0
217737,1,0,,0
217743,4,2,2,1
217756,1,0,,0
217771,2,0,,0
217782,2,0,,0
217783,6,0,,0
217786,2,0,,0
217805,4,0,,0
217813,1,2,0.5,1
217814,3,6,0.5,1
217816,10,6,1.7,1
217824,1,0,,0
217826,4,2,2,1
217841,4,0,,0
217844,2,0,,0
217847,4,0,,0
217852,2,0,,0
217853,4,0,,0
217855,4,2,2,1
217856,3,0,,0
217857,2,0,,0
217859,1,0,,0
217868,2,2,1,1
217876,4,0,,0
217879,2,0,,0
217883,4,0,,0
217884,1,0,,0
217888,2,0,,0
217890,8,2,4,1
217896,2,0,,0
217897,4,0,,0
217900,1,0,,0
217910,2,0,,0
217912,2,0,,0
217916,2,0,,0
217917,6,0,,0
217919,2,0,,0
217938,2,0,,0
217941,6,0,,0
217942,6,0,,0
217958,2,0,,0
217968,2,0,,0
217973,4,0,,0
217975,12,2,6,1
217979,2,6,0.29999999999999999,1
217982,2,0,,0
217984,2,0,,0
217985,2,0,,0
217988,1,0,,0
217989,6,4,1.5,1
217990,2,0,,0
217992,6,2,3,1
217994,1,0,,0
217995,1,0,,0
217997,2,0,,0
218000,2,0,,0
218009,2,0,,0
218010,2,0,,0
218018,2,0,,0
218052,2,0,,0
218053,2,0,,0
218059,4,0,,0
218061,1,0,,0
218064,12,0,,0
218069,2,0,,0
218071,2,2,1,1
218079,2,6,0.29999999999999999,1
218080,2,0,,0
218085,18,6,3,1
218100,6,0,,0
218102,4,0,,0
218113,6,0,,0
218115,2,0,,0
218119,2,2,1,1
218120,1,0,,0
218123,2,0,,0
218133,1,1,1,1
218145,2,0,,0
218146,2,0,,0
218155,4,0,,0
218161,2,0,,0
218165,2,0,,0
218166,2,0,,0
218168,3,0,,0
218169,4,0,,0
218175,8,0,,0
218176,4,0,,0
218179,1,0,,0
218180,2,0,,0
218183,2,0,,0
218192,2,0,,0
218194,1,0,,0
218195,1,0,,0
218198,2,0,,0
218205,4,0,,0
218210,6,0,,0
218215,6,0,,0
218219,2,0,,0
218226,6,0,,0
218232,10,0,,0
218234,2,0,,0
218242,2,2,1,1
218245,2,0,,0
218247,2,0,,0
218259,12,6,2,1
218262,1,2,0.5,1
218263,2,0,,0
218267,1,0,,0
218275,2,0,,0
218282,3,0,,0
218283,2,0,,0
218285,2,0,,0
218286,2,0,,0
218292,1,0,,0
218298,4,0,,0
218305,1,0,,0
218306,6,2,3,1
218314,2,0,,0
218315,4,0,,0
218318,2,0,,0
218319,2,0,,0
218336,6,0,,0
218338,1,0,,0
218344,6,0,,0
218346,4,0,,0
218368,4,0,,0
218373,2,0,,0
218379,5,0,,0
218382,5,0,,0
218383,2,0,,0
218389,2,0,,0
218397,2,0,,0
218400,2,0,,0
218415,2,0,,0
218425,1,2,0.5,1
218445,4,0,,0
218476,2,0,,0
218479,4,2,2,1
218480,6,0,,0
218485,2,0,,0
218499,2,0,,0
218502,2,0,,0
218515,2,0,,0
218517,6,0,,0
218521,2,2,1,1
218526,1,0,,0
218530,2,2,1,1
218531,4,0,,0
218533,2,0,,0
218537,6,0,,0
218538,2,0,,0
218547,2,0,,0
218548,2,0,,0
218566,2,0,,0
218579,2,0,,0
218580,4,0,,0
218581,4,2,2,1
218582,2,0,,0
218585,2,0,,0
218593,1,0,,0
218599,2,0,,0
218602,2,0,,0
218620,2,0,,0
218626,2,0,,0
218627,2,0,,0
218645,2,0,,0
218649,2,0,,0
218650,4,0,,0
218654,4,2,2,1
218669,2,0,,0
218672,1,0,,0
218674,2,0,,0
218690,4,0,,0
218695,5,0,,0
218697,4,0,,0
218704,4,0,,0
218708,1,1,1,1
218718,1,0,,0
218723,2,0,,0
218724,2,0,,0
218734,2,2,1,1
218741,4,0,,0
218743,1,0,,0
218744,4,0,,0
218756,1,0,,0
218761,4,1,4,1
218774,2,0,,0
218775,1,0,,0
218795,1,0,,0
218800,2,0,,0
218804,2,0,,0
218809,2,2,1,1
218810,1,0,,0
218814,1,0,,0
218821,1,0,,0
218830,4,2,2,1
218836,6,0,,0
218837,2,0,,0
218844,2,2,1,1
218851,1,0,,0
218853,2,2,1,1
218856,6,0,,0
218872,1,0,,0
218876,2,0,,0
218877,4,8,0.5,1
218883,3,0,,0
218891,2,0,,0
218899,2,0,,0
218904,2,0,,0
218909,10,6,1.7,1
218913,2,0,,0
218918,2,1,2,1
218922,1,0,,0
218924,2,0,,0
218932,1,0,,0
218938,4,0,,0
218940,2,0,,0
218944,2,0,,0
218947,4,0,,0
218955,2,0,,0
218964,2,0,,0
218981,2,0,,0
218992,4,0,,0
218996,1,1,1,1
218999,2,0,,0
219002,6,2,3,1
219007,4,0,,0
219009,4,0,,0
219015,10,0,,0
219032,2,0,,0
219044,2,0,,0
219052,2,0,,0
219054,8,0,,0
219060,1,3,0.29999999999999999,1
219061,2,0,,0
219062,2,2,1,1
219066,6,0,,0
219071,2,0,,0
219076,2,0,,0
219082,2,2,1,1
219095,2,0,,0
219098,2,0,,0
219101,2,0,,0
219102,12,0,,0
219111,2,0,,0
219123,1,0,,0
219137,2,0,,0
219145,2,0,,0
219158,1,0,,0
219159,12,0,,0
219165,2,0,,0
219166,2,0,,0
219168,2,2,1,1
219174,4,0,,0
219179,2,0,,0
219190,1,0,,0
219202,2,2,1,1
219231,2,2,1,1
219233,2,0,,0
219234,2,2,1,1
219247,6,0,,0
219253,2,0,,0
219265,4,2,2,1
219266,4,0,,0
219267,6,0,,0
219271,2,0,,0
219280,1,1,1,1
219285,2,2,1,1
219287,2,6,0.29999999999999999,1
219292,2,0,,0
219297,4,2,2,1
219299,2,0,,0
219303,1,1,1,1
219315,1,0,,0
219324,2,0,,0
219333,2,0,,0
219334,2,0,,0
219341,4,0,,0
219344,2,0,,0
219347,4,0,,0
219348,2,0,,0
219349,2,0,,0
219350,1,1,1,1
219352,1,0,,0
219360,2,0,,0
219382,2,0,,0
219383,1,0,,0
219389,2,0,,0
219395,6,0,,0
219396,2,0,,0
219401,2,0,,0
219404,12,0,,0
219406,2,0,,0
219418,2,2,1,1
219420,2,0,,0
219424,2,0,,0
219436,2,2,1,1
219443,2,0,,0
219460,2,0,,0
219466,2,0,,0
219468,2,2,1,1
219470,6,0,,0
219473,11,0,,0
219477,1,1,1,1
219480,8,0,,0
219481,2,0,,0
219482,2,0,,0
219489,2,0,,0
219493,2,0,,0
219497,6,2,3,1
219502,4,2,2,1
219503,4,0,,0
219506,1,0,,0
219507,2,0,,0
219525,2,1,2,1
219535,1,0,,0
219536,1,0,,0
219540,1,0,,0
219558,1,0,,0
219563,2,0,,0
219568,1,0,,0
219569,2,0,,0
219571,2,0,,0
219584,1,1,1,1
219585,2,0,,0
219590,2,2,1,1
219597,2,0,,0
219608,1,2,0.5,1
219609,2,0,,0
219610,3,3,1,1
219614,8,0,,0
219616,2,0,,0
219625,2,0,,0
219633,8,0,,0
219639,2,0,,0
219641,2,0,,0
219644,6,0,,0
219645,4,0,,0
219646,2,0,,0
219647,2,0,,0
219648,3,0,,0
219651,4,0,,0
219658,2,0,,0
219659,1,1,1,1
219666,9,2,4.5,1
219677,2,0,,0
219681,4,2,2,1
219682,6,0,,0
219688,2,2,1,1
219694,1,0,,0
219708,2,0,,0
219709,2,0,,0
219716,6,0,,0
219721,6,2,3,1
219722,16,4,4,1
219728,2,1,2,1
219742,2,0,,0
219748,2,0,,0
219755,1,0,,0
219762,6,0,,0
219763,6,0,,0
219767,2,2,1,1
219772,2,2,1,1
219780,6,0,,0
219782,4,0,,0
219800,1,0,,0
219801,6,6,1,1
219807,2,0,,0
219809,2,0,,0
219810,1,0,,0
219813,2,2,1,1
219823,4,4,1,1
219824,4,0,,0
219829,1,0,,0
219832,3,0,,0
219840,12,0,,0
219849,2,0,,0
219852,6,4,1.5,1
219860,1,0,,0
219864,1,0,,0
219867,3,0,,0
219879,3,0,,0
219880,2,0,,0
219883,1,1,1,1
219885,6,0,,0
219887,2,0,,0
219890,2,0,,0
219897,2,2,1,1
219899,2,0,,0
219904,2,1,2,1
219905,2,2,1,1
219906,6,0,,0
219907,6,0,,0
219916,4,0,,0
219921,2,2,1,1
219922,2,0,,0
219923,8,0,,0
219932,6,0,,0
219935,4,0,,0
219936,6,2,3,1
219937,4,0,,0
219941,1,0,,0
219943,2,0,,0
219954,2,2,1,1
219956,2,0,,0
219957,2,0,,0
219966,4,0,,0
219969,6,0,,0
219972,1,0,,0
219975,2,0,,0
219977,2,0,,0
219978,2,0,,0
219980,1,0,,0
219983,2,0,,0
219984,1,0,,0
219985,2,0,,0
219994,2,0,,0
220001,4,2,2,1
220010,4,0,,0
220021,4,1,4,1
220038,10,2,5,1
220042,2,0,,0
220043,1,0,,0
220048,2,0,,0
220051,2,0,,0
220060,2,0,,0
220063,8,2,4,1
220065,2,0,,0
220066,4,0,,0
220067,1,0,,0
220068,1,0,,0
220070,2,0,,0
220075,8,2,4,1
220080,9,0,,0
220081,4,0,,0
220085,1,1,1,1
220091,3,0,,0
220106,2,2,1,1
220107,2,0,,0
220111,2,0,,0
220113,2,2,1,1
220114,1,0,,0
220121,2,0,,0
220133,2,0,,0
220139,6,0,,0
220146,16,0,,0
220148,2,0,,0
220159,2,0,,0
220164,18,0,,0
220166,1,2,0.5,1
220178,8,0,,0
220182,1,0,,0
220185,1,0,,0
220189,3,0,,0
220199,1,0,,0
220204,2,0,,0
220212,1,0,,0
220215,2,0,,0
220221,2,0,,0
220224,6,6,1,1
220233,4,0,,0
220236,2,0,,0
220243,2,0,,0
220244,4,0,,0
220250,2,0,,0
220259,4,0,,0
220261,1,0,,0
220262,6,0,,0
220263,2,0,,0
220279,2,0,,0
220285,4,0,,0
220295,2,0,,0
220300,2,0,,0
220314,2,0,,0
220318,2,0,,0
220321,1,1,1,1
220324,2,0,,0
220325,2,0,,0
220326,2,0,,0
220336,4,0,,0
220337,2,0,,0
220339,2,0,,0
220343,2,0,,0
220345,2,0,,0
220347,1,0,,0
220355,4,0,,0
220357,1,0,,0
220366,2,0,,0
220368,1,0,,0
220376,2,0,,0
220378,2,0,,0
220379,4,0,,0
220383,3,0,,0
220386,2,0,,0
220390,1,0,,0
220394,2,0,,0
220400,2,0,,0
220401,2,0,,0
220417,3,2,1.5,1
220423,2,0,,0
220424,6,2,3,1
220442,1,0,,0
220443,2,2,1,1
220446,2,0,,0
220447,1,0,,0
220472,6,2,3,1
220491,2,0,,0
220503,2,0,,0
220509,4,0,,0
220514,6,0,,0
220519,2,0,,0
220520,2,0,,0
220521,2,0,,0
220531,4,0,,0
220551,1,0,,0
220553,2,2,1,1
220557,6,0,,0
220560,2,0,,0
220561,2,0,,0
220570,3,0,,0
220571,1,1,1,1
220575,6,0,,0
220577,2,0,,0
220578,2,0,,0
220582,2,0,,0
220596,2,0,,0
220601,2,0,,0
220605,2,0,,0
220610,2,0,,0
220612,14,2,7,1
220628,2,0,,0
220641,2,0,,0
220645,12,2,6,1
220646,3,0,,0
220650,1,2,0.5,1
220652,2,0,,0
220659,4,0,,0
220673,2,0,,0
220676,1,0,,0
220677,4,0,,0
220681,2,0,,0
220683,2,0,,0
220685,4,0,,0
220687,2,2,1,1
220700,2,2,1,1
220704,4,0,,0
220705,4,0,,0
220716,6,2,3,1
220718,2,0,,0
220720,1,0,,0
220723,2,0,,0
220738,4,0,,0
220744,12,0,,0
220745,2,0,,0
220752,4,6,0.69999999999999996,1
220753,2,0,,0
220755,6,2,3,1
220756,2,0,,0
220766,4,0,,0
220776,2,4,0.5,1
220777,8,0,,0
220783,4,0,,0
220787,10,0,,0
220794,2,0,,0
220796,4,0,,0
220799,2,0,,0
220801,2,0,,0
220806,4,0,,0
220809,4,0,,0
220811,4,0,,0
220813,1,0,,0
220825,2,0,,0
220840,4,4,1,1
220841,1,0,,0
220843,2,0,,0
220849,2,0,,0
220852,2,0,,0
220869,6,8,0.80000000000000004,1
220882,2,2,1,1
220892,3,0,,0
220896,2,0,,0
220905,2,0,,0
220907,1,0,,0
220909,6,6,1,1
220922,8,2,4,1
220926,2,4,0.5,1
220927,2,2,1,1
220932,2,0,,0
220936,2,0,,0
220943,2,2,1,1
220945,6,6,1,1
220949,2,0,,0
220957,2,0,,0
220974,2,0,,0
220979,4,2,2,1
220988,1,0,,0
221027,2,0,,0
221030,18,6,3,1
221038,4,2,2,1
221044,2,8,0.20000000000000001,1
221047,2,0,,0
221064,1,2,0.5,1
221066,3,0,,0
221067,1,0,,0
221069,2,0,,0
221072,1,0,,0
221080,1,0,,0
221081,2,2,1,1
221088,1,1,1,1
221100,2,0,,0
221108,12,0,,0
221118,2,0,,0
221119,2,0,,0
221123,1,0,,0
221127,2,0,,0
221132,4,0,,0
221158,1,1,1,1
221166,2,0,,0
221169,2,0,,0
221175,14,0,,0
221176,1,0,,0
221177,2,0,,0
221182,2,2,1,1
221184,2,0,,0
221192,4,2,2,1
221193,2,0,,0
221194,2,0,,0
221197,2,0,,0
221201,1,0,,0
221202,2,0,,0
221215,2,0,,0
221219,3,2,1.5,1
221226,2,0,,0
221238,2,2,1,1
221243,4,0,,0
221251,4,0,,0
221257,2,2,1,1
221258,2,0,,0
221262,1,3,0.29999999999999999,1
221269,2,2,1,1
221275,2,0,,0
221279,2,0,,0
221290,2,0,,0
221305,2,0,,0
221309,1,0,,0
221310,2,0,,0
221312,1,0,,0
221321,4,2,2,1
221322,2,0,,0
221328,1,0,,0
221330,2,0,,0
221339,6,0,,0
221347,2,0,,0
221352,4,0,,0
221354,7,0,,0
221360,2,0,,0
221362,2,6,0.29999999999999999,1
221363,1,0,,0
221366,2,0,,0
221370,2,0,,0
221379,2,0,,0
221397,2,0,,0
221408,2,0,,0
221412,6,12,0.5,1
221413,2,0,,0
221417,2,0,,0
221420,6,0,,0
221422,2,0,,0
221423,2,0,,0
221425,1,1,1,1
221430,4,0,,0
221435,4,2,2,1
221441,2,0,,0
221447,1,0,,0
221448,18,2,9,1
221453,2,0,,0
221458,2,0,,0
221462,2,0,,0
221463,1,0,,0
221467,2,0,,0
221471,2,0,,0
221473,2,0,,0
221479,1,1,1,1
221488,2,0,,0
221489,4,0,,0
221500,2,0,,0
221503,1,2,0.5,1
221504,2,0,,0
221505,2,0,,0
221508,2,0,,0
221511,2,0,,0
221512,1,0,,0
221513,4,4,1,1
221519,1,0,,0
221521,24,6,4,1
221524,6,0,,0
221525,2,0,,0
221528,2,0,,0
221533,2,0,,0
221534,2,2,1,1
221535,2,0,,0
221536,2,0,,0
221554,2,2,1,1
221557,2,0,,0
221563,1,0,,0
221564,2,0,,0
221566,1,0,,0
221569,2,0,,0
221574,2,0,,0
221581,2,0,,0
221589,2,0,,0
221591,2,0,,0
221595,2,0,,0
221597,2,0,,0
221602,2,0,,0
221605,2,0,,0
221615,2,0,,0
221617,2,0,,0
221627,1,0,,0
221632,2,2,1,1
221636,7,0,,0
221641,2,0,,0
221646,1,0,,0
221652,2,0,,0
221657,4,0,,0
221659,2,2,1,1
221661,2,0,,0
221667,1,1,1,1
221670,2,0,,0
221671,2,0,,0
221679,2,0,,0
221681,1,1,1,1
221685,6,0,,0
221694,2,0,,0
221697,4,0,,0
221700,1,0,,0
221704,2,2,1,1
221705,1,0,,0
221709,6,0,,0
221715,2,0,,0
221716,2,0,,0
221721,4,0,,0
221730,2,0,,0
221739,4,0,,0
221742,6,6,1,1
221749,1,0,,0
221762,2,0,,0
221767,2,0,,0
221782,2,2,1,1
221784,2,0,,0
221785,2,0,,0
221789,4,4,1,1
221795,2,0,,0
221796,2,0,,0
221817,4,1,4,1
221818,2,0,,0
221833,4,0,,0
221835,4,2,2,1
221837,2,0,,0
221839,4,0,,0
221846,2,0,,0
221849,1,0,,0
221851,4,0,,0
221854,2,1,2,1
221856,3,1,3,1
221868,2,0,,0
221875,2,0,,0
221877,12,0,,0
221880,1,0,,0
221881,1,0,,0
221886,1,2,0.5,1
221889,2,0,,0
221890,2,0,,0
221895,1,0,,0
221914,2,0,,0
221920,2,0,,0
221923,2,2,1,1
221926,2,0,,0
221933,3,0,,0
221934,2,0,,0
221937,4,0,,0
221945,2,0,,0
221948,1,1,1,1
221954,2,0,,0
221957,2,0,,0
221959,4,2,2,1
221962,4,0,,0
221963,2,0,,0
221966,2,0,,0
221973,2,0,,0
221985,2,0,,0
221988,16,2,8,1
221993,2,0,,0
221995,4,1,4,1
222005,1,0,,0
222008,2,0,,0
222015,22,6,3.7000000000000002,1
222019,2,0,,0
222021,2,0,,0
222027,4,0,,0
222033,1,0,,0
222043,4,0,,0
222051,1,0,,0
222053,6,0,,0
222055,2,6,0.29999999999999999,1
222067,2,0,,0
222080,1,0,,0
222081,1,0,,0
222084,1,0,,0
222088,1,0,,0
222091,1,0,,0
222096,12,0,,0
222107,2,0,,0
222108,2,1,2,1
222110,2,2,1,1
222111,2,0,,0
222114,1,0,,0
222116,2,0,,0
222126,2,0,,0
222127,1,1,1,1
222134,3,1,3,1
222135,6,2,3,1
222156,2,0,,0
222164,1,0,,0
222166,4,0,,0
222174,1,0,,0
222185,2,0,,0
222191,1,0,,0
222194,2,0,,0
222198,2,0,,0
222199,6,0,,0
222217,2,0,,0
222218,4,0,,0
222220,1,0,,0
222227,2,2,1,1
222234,4,0,,0
222241,11,10,1.1000000000000001,1
222246,2,0,,0
222248,4,0,,0
222250,3,0,,0
222264,2,0,,0
222265,2,0,,0
222266,1,0,,0
222268,1,1,1,1
222271,6,0,,0
222273,2,2,1,1
222286,3,0,,0
222288,4,0,,0
222289,2,0,,0
222302,2,0,,0
222307,18,12,1.5,1
222330,2,0,,0
222338,6,2,3,1
222352,2,0,,0
222357,1,1,1,1
222367,2,0,,0
222374,4,0,,0
222375,4,0,,0
222389,8,0,,0
222393,4,0,,0
222401,1,2,0.5,1
222407,1,0,,0
222410,2,0,,0
222411,2,0,,0
222413,2,2,1,1
222415,2,0,,0
222422,4,0,,0
222423,2,0,,0
222428,2,0,,0
222430,2,0,,0
222432,2,0,,0
222435,2,0,,0
222437,4,0,,0
222441,2,0,,0
222458,4,0,,0
222462,2,2,1,1
222463,2,0,,0
222467,2,0,,0
222470,2,0,,0
222478,3,0,,0
222483,2,2,1,1
222487,2,0,,0
222491,4,0,,0
222499,4,0,,0
222500,1,0,,0
222501,2,0,,0
222516,2,0,,0
222519,4,0,,0
222531,2,0,,0
222532,2,0,,0
222562,2,0,,0
222563,4,0,,0
222564,2,0,,0
222581,4,0,,0
222587,4,0,,0
222592,1,0,,0
222599,2,0,,0
222602,2,0,,0
222608,2,0,,0
222610,2,0,,0
222623,2,0,,0
222629,2,0,,0
222633,2,0,,0
222641,2,0,,0
222644,2,0,,0
222645,2,4,0.5,1
222647,2,0,,0
222659,2,0,,0
222661,2,0,,0
222662,3,0,,0
222664,4,0,,0
222665,6,2,3,1
222668,2,0,,0
222692,6,0,,0
222693,10,2,5,1
222701,2,0,,0
222704,2,0,,0
222718,18,0,,0
222720,2,0,,0
222723,1,1,1,1
222724,1,0,,0
222730,3,2,1.5,1
222732,4,0,,0
222734,1,0,,0
222739,3,0,,0
222741,2,0,,0
222743,1,0,,0
222746,2,0,,0
222747,2,0,,0
222752,2,0,,0
222754,2,0,,0
222757,1,0,,0
222758,2,0,,0
222759,4,0,,0
222761,2,0,,0
222766,2,2,1,1
222768,2,0,,0
222769,2,0,,0
222775,4,0,,0
222776,2,8,0.20000000000000001,1
222795,2,2,1,1
222798,1,0,,0
222799,3,0,,0
222801,1,0,,0
222807,2,0,,0
222810,2,2,1,1
222818,2,0,,0
222820,1,0,,0
222822,1,0,,0
222825,2,0,,0
222828,2,0,,0
222832,4,0,,0
222837,2,0,,0
222840,2,0,,0
222843,1,1,1,1
222849,2,0,,0
222851,3,0,,0
222860,4,0,,0
222861,4,0,,0
222864,6,6,1,1
222865,2,0,,0
222870,7,0,,0
222873,2,0,,0
222882,10,0,,0
222889,4,2,2,1
222890,2,0,,0
222891,6,0,,0
222893,2,0,,0
222898,26,0,,0
222906,2,0,,0
222907,14,6,2.2999999999999998,1
222909,6,2,3,1
222918,2,0,,0
222922,2,0,,0
222924,1,0,,0
222927,4,0,,0
222931,2,0,,0
222933,1,0,,0
222938,1,0,,0
222946,1,1,1,1
222947,2,0,,0
222950,1,0,,0
222952,1,1,1,1
222955,5,0,,0
222959,4,2,2,1
222976,1,1,1,1
222984,4,0,,0
222998,1,0,,0
223000,2,0,,0
223003,2,0,,0
223004,2,0,,0
223005,2,0,,0
223006,2,0,,0
223016,4,2,2,1
223023,3,1,3,1
223026,2,0,,0
223027,4,2,2,1
223028,6,0,,0
223035,1,0,,0
223039,4,0,,0
223042,4,2,2,1
223048,4,0,,0
223051,2,0,,0
223058,16,6,2.7000000000000002,1
223062,2,0,,0
223064,7,1,7,1
223072,2,0,,0
223074,2,0,,0
223080,1,0,,0
223084,4,0,,0
223085,4,0,,0
223087,2,0,,0
223090,2,0,,0
223092,1,0,,0
223109,2,0,,0
223124,2,0,,0
223129,2,0,,0
223132,4,0,,0
223159,6,2,3,1
223162,3,0,,0
223165,1,3,0.29999999999999999,1
223166,2,0,,0
223173,2,0,,0
223184,4,0,,0
223191,10,0,,0
223193,2,0,,0
223194,6,2,3,1
223217,2,0,,0
223220,4,0,,0
223230,2,0,,0
223239,1,0,,0
223244,2,0,,0
223256,1,0,,0
223258,4,2,2,1
223259,3,0,,0
223260,4,0,,0
223270,1,0,,0
223279,10,2,5,1
223285,1,0,,0
223290,2,0,,0
223296,2,0,,0
223298,2,0,,0
223301,2,0,,0
223305,2,0,,0
223336,2,0,,0
223338,4,0,,0
223342,2,2,1,1
223349,2,0,,0
223354,2,0,,0
223360,6,0,,0
223362,1,0,,0
223364,6,0,,0
223374,2,0,,0
223382,1,0,,0
223384,2,2,1,1
223386,2,0,,0
223391,2,0,,0
223392,2,6,0.29999999999999999,1
223404,2,0,,0
223421,1,0,,0
223422,2,0,,0
223424,2,0,,0
223431,6,0,,0
223438,1,0,,0
223439,10,2,5,1
223440,2,0,,0
223453,2,0,,0
223455,2,0,,0
223472,2,0,,0
223473,4,0,,0
223474,2,0,,0
223477,2,2,1,1
223480,4,0,,0
223484,2,0,,0
223499,2,0,,0
223500,2,0,,0
223503,1,0,,0
223504,2,0,,0
223507,1,0,,0
223508,2,0,,0
223511,1,0,,0
223536,12,0,,0
223556,2,2,1,1
223559,4,0,,0
223560,1,1,1,1
223562,12,0,,0
223567,1,0,,0
223581,2,0,,0
223587,2,0,,0
223622,2,0,,0
223623,2,0,,0
223633,2,0,,0
223635,2,0,,0
223646,2,0,,0
223660,4,0,,0
223661,4,0,,0
223675,6,0,,0
223681,1,0,,0
223705,2,2,1,1
223709,4,4,1,1
223713,2,0,,0
223714,2,0,,0
223718,1,0,,0
223719,2,0,,0
223723,4,0,,0
223728,2,0,,0
223735,6,0,,0
223736,2,2,1,1
223745,6,0,,0
223752,2,0,,0
223753,2,0,,0
223776,1,0,,0
223786,1,0,,0
223787,2,0,,0
223800,2,0,,0
223802,2,0,,0
223805,4,0,,0
223813,2,0,,0
223829,2,0,,0
223830,1,0,,0
223834,6,0,,0
223841,4,0,,0
223845,9,3,3,1
223847,4,2,2,1
223849,2,2,1,1
223854,1,0,,0
223859,2,0,,0
223860,2,2,1,1
223862,2,0,,0
223868,8,0,,0
223869,4,0,,0
223872,4,0,,0
223873,3,1,3,1
223875,3,1,3,1
223884,2,0,,0
223890,2,0,,0
223903,2,0,,0
223909,2,0,,0
223913,1,1,1,1
223914,2,0,,0
223918,2,0,,0
223919,2,0,,0
223924,3,0,,0
223927,3,0,,0
223935,6,0,,0
223942,6,0,,0
223954,6,0,,0
223966,2,2,1,1
223983,3,0,,0
223988,4,0,,0
223991,1,0,,0
223993,6,0,,0
223996,2,2,1,1
224001,4,0,,0
224002,1,0,,0
224004,2,0,,0
224008,2,0,,0
224011,2,0,,0
224012,2,0,,0
224013,6,2,3,1
224017,1,0,,0
224023,1,0,,0
224042,8,0,,0
224047,1,0,,0
224054,2,0,,0
224073,4,0,,0
224077,2,0,,0
224086,2,0,,0
224087,2,0,,0
224089,2,0,,0
224102,2,2,1,1
224113,8,4,2,1
224118,6,0,,0
224125,2,0,,0
224126,1,0,,0
224127,2,0,,0
224130,2,0,,0
224132,2,0,,0
224135,2,0,,0
224142,12,8,1.5,1
224152,6,0,,0
224154,4,0,,0
224172,2,0,,0
224187,1,0,,0
224189,2,0,,0
224192,2,2,1,1
224194,4,6,0.69999999999999996,1
224196,2,0,,0
224197,4,0,,0
224201,2,0,,0
224202,1,0,,0
224211,1,0,,0
224220,4,0,,0
224224,1,0,,0
224232,4,0,,0
224239,1,0,,0
224243,2,0,,0
224250,4,0,,0
224281,18,0,,0
224298,2,0,,0
224312,2,2,1,1
224324,2,6,0.29999999999999999,1
224327,1,0,,0
224332,8,2,4,1
224336,2,0,,0
224337,4,0,,0
224339,6,0,,0
224340,1,0,,0
224349,4,0,,0
224356,2,0,,0
224358,4,0,,0
224362,1,0,,0
224364,3,0,,0
224366,3,0,,0
224367,2,0,,0
224368,1,1,1,1
224370,4,0,,0
224376,2,0,,0
224383,6,0,,0
224388,2,0,,0
224397,1,0,,0
224402,4,2,2,1
224408,3,0,,0
224411,2,0,,0
224417,2,0,,0
224418,2,2,1,1
224424,12,2,6,1
224435,6,2,3,1
224436,2,0,,0
224437,1,0,,0
224442,2,0,,0
224448,2,0,,0
224449,6,0,,0
224450,3,0,,0
224451,4,0,,0
224458,2,0,,0
224464,2,2,1,1
224465,2,0,,0
224469,6,0,,0
224479,2,0,,0
224481,2,0,,0
224489,2,0,,0
224490,10,0,,0
224497,4,2,2,1
224506,2,0,,0
224508,2,0,,0
224513,2,2,1,1
224523,2,0,,0
224533,4,0,,0
224546,2,0,,0
224556,2,0,,0
224558,2,0,,0
224565,3,0,,0
224566,3,0,,0
224568,1,0,,0
224570,1,0,,0
224571,2,0,,0
224573,2,0,,0
224586,2,0,,0
224587,1,0,,0
224593,2,0,,0
224594,3,1,3,1
224598,4,0,,0
224601,3,1,3,1
224608,4,0,,0
224611,1,0,,0
224617,1,1,1,1
224621,6,0,,0
224626,4,0,,0
224629,1,0,,0
224630,2,0,,0
224631,3,0,,0
224633,6,0,,0
224637,2,0,,0
224638,4,0,,0
224642,4,0,,0
224644,2,0,,0
224645,2,0,,0
224664,2,0,,0
224667,2,0,,0
224670,2,0,,0
224674,4,0,,0
224677,1,0,,0
224686,2,0,,0
224688,1,1,1,1
224695,1,2,0.5,1
224698,4,0,,0
224705,2,0,,0
224706,2,0,,0
224713,2,0,,0
224715,1,0,,0
224724,2,0,,0
224725,4,2,2,1
224727,2,0,,0
224728,2,0,,0
224742,2,0,,0
224747,2,2,1,1
224748,2,0,,0
224752,6,0,,0
224754,2,0,,0
224756,2,0,,0
224757,2,0,,0
224758,4,0,,0
224761,1,1,1,1
224780,4,0,,0
224788,4,0,,0
224792,2,0,,0
224793,2,0,,0
224801,2,2,1,1
224802,2,0,,0
224804,1,0,,0
224809,4,0,,0
224810,2,0,,0
224812,2,0,,0
224816,2,0,,0
224820,2,0,,0
224831,2,0,,0
224834,2,0,,0
224835,2,0,,0
224839,1,0,,0
224840,4,0,,0
224841,1,0,,0
224844,3,1,3,1
224848,1,0,,0
224850,2,2,1,1
224855,2,0,,0
224867,4,0,,0
224871,2,0,,0
224872,4,0,,0
224874,1,0,,0
224875,2,0,,0
224882,2,0,,0
224890,2,2,1,1
224892,2,0,,0
224899,2,0,,0
224901,8,0,,0
224913,2,0,,0
224914,2,0,,0
224916,2,0,,0
224924,2,0,,0
224927,2,2,1,1
